image_path,image_id,class_id,class_name,group,fold
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG238.jpg,DG238,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG239.jpg,DG239,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG240.jpg,DG240,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG241.jpg,DG241,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG242.jpg,DG242,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG243.jpg,DG243,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG244.jpg,DG244,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG245.jpg,DG245,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG246.jpg,DG246,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG247.jpg,DG247,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG248.jpg,DG248,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG249.jpg,DG249,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG250.jpg,DG250,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG251.jpg,DG251,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG252.jpg,DG252,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG253.jpg,DG253,2,Đùi gà Baby (cắt ngắn),dg nam nen vang,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG254.jpg,DG254,2,Đùi gà Baby (cắt ngắn),dg nam nen vang,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG255.jpg,DG255,2,Đùi gà Baby (cắt ngắn),dg nam nen vang,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG256.jpg,DG256,2,Đùi gà Baby (cắt ngắn),dg nen da dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG257.jpg,DG257,2,Đùi gà Baby (cắt ngắn),dg nen da dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG258.jpg,DG258,2,Đùi gà Baby (cắt ngắn),dg nen da dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG259.jpg,DG259,2,Đùi gà Baby (cắt ngắn),dg nen da dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG260.jpg,DG260,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG261.jpg,DG261,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG262.jpg,DG262,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG263.jpg,DG263,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG264.jpg,DG264,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG265.jpg,DG265,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG266.jpg,DG266,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG267.jpg,DG267,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG268.jpg,DG268,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG269.jpg,DG269,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG270.jpg,DG270,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG271.jpg,DG271,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG272.jpg,DG272,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG273.jpg,DG273,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG274.jpg,DG274,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG275.jpg,DG275,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG276.jpg,DG276,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG277.jpg,DG277,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG278.jpg,DG278,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG279.jpg,DG279,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG280.jpg,DG280,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG281.jpg,DG281,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG282.jpg,DG282,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG283.jpg,DG283,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG284.jpg,DG284,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG285.jpg,DG285,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG286.jpg,DG286,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG287.jpg,DG287,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG288.jpg,DG288,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG289.jpg,DG289,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG290.jpg,DG290,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG291.jpg,DG291,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG292.jpg,DG292,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG293.jpg,DG293,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG294.jpg,DG294,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG295.jpg,DG295,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG296.jpg,DG296,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG297.jpg,DG297,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG298.jpg,DG298,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG299.jpg,DG299,2,Đùi gà Baby (cắt ngắn),dg ghe nam,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG300.jpg,DG300,2,Đùi gà Baby (cắt ngắn),dg ghe den dung,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC001.jpg,LC001,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC002.jpg,LC002,3,linh chi trắng,lc 3 dau,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC003.jpg,LC003,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC004.jpg,LC004,3,linh chi trắng,lc 3 dau,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC005.jpg,LC005,3,linh chi trắng,lc to,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC006.jpg,LC006,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC007.jpg,LC007,3,linh chi trắng,lc 1 cuc to nen den,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC008.jpg,LC008,3,linh chi trắng,lc 1 cuc to nen den,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC009.jpg,LC009,3,linh chi trắng,lc 3 dau,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC010.jpg,LC010,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC011.jpg,LC011,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC012.jpg,LC012,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC013.jpg,LC013,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC014.jpg,LC014,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC015.jpg,LC015,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC016.jpg,LC016,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC017.jpg,LC017,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC018.jpg,LC018,3,linh chi trắng,lc ao,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC019.jpg,LC019,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC020.jpg,LC020,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC021.jpg,LC021,3,linh chi trắng,lc nhieuf dau nen den,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC022.jpg,LC022,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC023.jpg,LC023,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC024.jpg,LC024,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC025.jpg,LC025,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC026.jpg,LC026,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC027.jpg,LC027,3,linh chi trắng,lc nhieu dau nho,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC028.jpg,LC028,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC029.jpg,LC029,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC030.jpg,LC030,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC031.jpg,LC031,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC032.jpg,LC032,3,linh chi trắng,lc 2 dau,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC033.jpg,LC033,3,linh chi trắng,lc 1 cuc to nen den,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC034.jpg,LC034,3,linh chi trắng,lc 1 cuc to nen den,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC035.jpg,LC035,3,linh chi trắng,lc 1 cuc to nen den,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC036.jpg,LC036,3,linh chi trắng,lc 1 cuc to nen den,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC037.jpg,LC037,3,linh chi trắng,lc 1 nho nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC038.jpg,LC038,3,linh chi trắng,lc 3 dau,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC039.jpg,LC039,3,linh chi trắng,lc 1 nho nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC040.jpg,LC040,3,linh chi trắng,lc 1 nho nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC041.jpg,LC041,3,linh chi trắng,lc 1 nho nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC042.jpg,LC042,3,linh chi trắng,lc 1 nho nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC043.jpg,LC043,3,linh chi trắng,lc 1 nho nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC044.jpg,LC044,3,linh chi trắng,lc nhieu dau nen sang,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC045.jpg,LC045,3,linh chi trắng,lc nhieu dau nen sang,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC046.jpg,LC046,3,linh chi trắng,lc nhieu dau nen sang,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC047.jpg,LC047,3,linh chi trắng,lc nhieu dau nen sang,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC048.jpg,LC048,3,linh chi trắng,lc 1 cuc to nen trang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC049.jpg,LC049,3,linh chi trắng,lc 1 cuc to nen trang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC050.jpg,LC050,3,linh chi trắng,lc 1 cuc to nen trang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC051.jpg,LC051,3,linh chi trắng,lc 1 cuc to nen trang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC052.jpg,LC052,3,linh chi trắng,lc 1 cuc to nen trang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC053.jpg,LC053,3,linh chi trắng,lc 3 dau,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC054.jpg,LC054,3,linh chi trắng,lc 3 dau,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC055.jpg,LC055,3,linh chi trắng,lc 1 cuc to nen trang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC056.jpg,LC056,3,linh chi trắng,lc 4 dau thang dung nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC057.jpg,LC057,3,linh chi trắng,lc 4 dau thang dung nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC058.jpg,LC058,3,linh chi trắng,lc 4 dau thang dung nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC059.jpg,LC059,3,linh chi trắng,lc 4 dau thang dung nen sang,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC060.jpg,LC060,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC061.jpg,LC061,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC062.jpg,LC062,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC063.jpg,LC063,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC064.jpg,LC064,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC065.jpg,LC065,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC066.jpg,LC066,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC067.jpg,LC067,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC068.jpg,LC068,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC069.jpg,LC069,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC070.jpg,LC070,3,linh chi trắng,lc toa ra,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC071.jpg,LC071,3,linh chi trắng,lc toa ra,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC072.jpg,LC072,3,linh chi trắng,lc toa ra,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC073.jpg,LC073,3,linh chi trắng,lc 1 to 2 nho xung quanh,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC074.jpg,LC074,3,linh chi trắng,lc 1 to 2 nho xung quanh,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC075.jpg,LC075,3,linh chi trắng,lc 1 to 2 nho xung quanh,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC076.jpg,LC076,3,linh chi trắng,lc ao,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC077.jpg,LC077,3,linh chi trắng,lc cao deu cong,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC078.jpg,LC078,3,linh chi trắng,lc cao deu cong,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC079.jpg,LC079,3,linh chi trắng,lc cao deu cong,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC080.jpg,LC080,3,linh chi trắng,lc cao deu cong,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC081.jpg,LC081,3,linh chi trắng,lc nho chum,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC082.jpg,LC082,3,linh chi trắng,lc nho chum,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC083.jpg,LC083,3,linh chi trắng,lc nho chum,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC084.jpg,LC084,3,linh chi trắng,lc cao chum,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC085.jpg,LC085,3,linh chi trắng,lc cao chum,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC086.jpg,LC086,3,linh chi trắng,lc cao chum,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC087.jpg,LC087,3,linh chi trắng,lc cao chum,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC088.jpg,LC088,3,linh chi trắng,lc cao chum,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC089.jpg,LC089,3,linh chi trắng,lc nho chum,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC090.jpg,LC090,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC091.jpg,LC091,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC092.jpg,LC092,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC093.jpg,LC093,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC094.jpg,LC094,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC095.jpg,LC095,3,linh chi trắng,lc 2 lon xung quanh 1 nho,5
/kaggle/input/aio-hutech/train\linh chi trắng\LC096.jpg,LC096,3,linh chi trắng,lc den dung,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC097.jpg,LC097,3,linh chi trắng,lc den dung,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC098.jpg,LC098,3,linh chi trắng,lc den dung,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC099.jpg,LC099,3,linh chi trắng,lc den dung,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC100.jpg,LC100,3,linh chi trắng,lc den dung,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC101.jpg,LC101,3,linh chi trắng,lc den dung,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC102.jpg,LC102,3,linh chi trắng,lc hong vang dung,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC103.jpg,LC103,3,linh chi trắng,lc hong vang dung,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC104.jpg,LC104,3,linh chi trắng,lc hong vang dung,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC105.jpg,LC105,3,linh chi trắng,lc hong vang dung,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC106.jpg,LC106,3,linh chi trắng,lc hong vang dung,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC107.jpg,LC107,3,linh chi trắng,lc hong vang dung,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC108.jpg,LC108,3,linh chi trắng,lc ao,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC109.jpg,LC109,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC110.jpg,LC110,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC111.jpg,LC111,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC112.jpg,LC112,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC113.jpg,LC113,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC114.jpg,LC114,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC115.jpg,LC115,3,linh chi trắng,lc 1 cay cao con lai nho,1
/kaggle/input/aio-hutech/train\linh chi trắng\LC116.jpg,LC116,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC117.jpg,LC117,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC118.jpg,LC118,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC119.jpg,LC119,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC120.jpg,LC120,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC121.jpg,LC121,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC122.jpg,LC122,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC123.jpg,LC123,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC124.jpg,LC124,3,linh chi trắng,lc vang uong luon,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC125.jpg,LC125,3,linh chi trắng,lc vang uong luon,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC126.jpg,LC126,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC127.jpg,LC127,3,linh chi trắng,lc 2 cay ne sang,4
/kaggle/input/aio-hutech/train\linh chi trắng\LC128.jpg,LC128,3,linh chi trắng,lc vang uong luon,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC129.jpg,LC129,3,linh chi trắng,lc ao,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC130.jpg,LC130,3,linh chi trắng,lc vang uong luon,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC131.jpg,LC131,3,linh chi trắng,lc vang uong luon,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC132.jpg,LC132,3,linh chi trắng,lc vang lun uong,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC133.jpg,LC133,3,linh chi trắng,lc vang lun uong,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC134.jpg,LC134,3,linh chi trắng,lc vang lun uong,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC135.jpg,LC135,3,linh chi trắng,lc vang lun uong,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC136.jpg,LC136,3,linh chi trắng,lc vang lun uong,2
/kaggle/input/aio-hutech/train\linh chi trắng\LC137.jpg,LC137,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC138.jpg,LC138,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC139.jpg,LC139,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC140.jpg,LC140,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC141.jpg,LC141,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC142.jpg,LC142,3,linh chi trắng,lc den toi nhieu,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC143.jpg,LC143,3,linh chi trắng,lc den toi nhieu,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC144.jpg,LC144,3,linh chi trắng,lc den toi nhieu,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC145.jpg,LC145,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC146.jpg,LC146,3,linh chi trắng,lc nhieu cay nen sang deu,0
/kaggle/input/aio-hutech/train\linh chi trắng\LC147.jpg,LC147,3,linh chi trắng,lc den toi nhieu,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC148.jpg,LC148,3,linh chi trắng,lc den toi nhieu,3
/kaggle/input/aio-hutech/train\linh chi trắng\LC149.jpg,LC149,3,linh chi trắng,lc den toi nhieu,3
